_numIter = 100000
iterationID	sequenceID	eventID	loss	reinstatementPrem	riskGroup	fullRip
74987	9000001	9000002	1741320.595	0	Noncat	0
74988	9000001	9000002	543656.552	0	Noncat	0
74989	140002	5001001	1125000.045	0	CatNonGOM	0
74989	9000001	9000002	1125000.045	0	Noncat	0
74990	9000001	9000002	1125000.045	0	Noncat	0
74992	9000001	9000002	31460.853	0	Noncat	0
74995	9000001	9000002	1125000.045	0	Noncat	0
74996	9000001	9000002	1125000.045	0	Noncat	0
74998	9000001	9000002	115313.032	0	Noncat	0
74999	9000001	9000002	1125000.045	0	Noncat	0
75001	9000001	9000002	1125000.045	0	Noncat	0
75002	9000001	9000002	1125000.045	0	Noncat	0
75004	9000001	9000002	75551.138	0	Noncat	0
75005	9000001	9000002	137358.899	0	Noncat	0
75007	9000001	9000002	2250000.09	0	Noncat	0
75009	9000001	9000002	1127121.638	0	Noncat	0
75011	9000001	9000002	1021683.168	0	Noncat	0
75012	9000001	9000002	779507.246	0	Noncat	0
75015	9000001	9000002	675008.152	0	Noncat	0
75016	9000001	9000002	1595506.236	0	Noncat	0
75018	9000001	9000002	164273.741	0	Noncat	0
75019	9000001	9000002	320811.883	0	Noncat	0
75022	9000001	9000002	1288026.981	0	Noncat	0
75023	9000001	9000002	461535.523	0	Noncat	0
75024	9000001	9000002	212088.756	0	Noncat	0
75025	9000001	9000002	1125000.045	0	Noncat	0
75026	9000001	9000002	1862277.374	0	Noncat	0
75027	9000001	9000002	1140665.462	0	Noncat	0
75028	9000001	9000002	783498.546	0	Noncat	0
75029	9000001	9000002	680529.27	0	Noncat	0
75030	9000001	9000002	1125000.045	0	Noncat	0
75032	9000001	9000002	1125000.045	0	Noncat	0
75033	9000001	9000002	232104.506	0	Noncat	0
75034	9000001	9000002	1716166.284	0	Noncat	0
75036	9000001	9000002	454529.72	0	Noncat	0
75039	9000001	9000002	1125000.045	0	Noncat	0
75041	9000001	9000002	71467.391	0	Noncat	0
75042	9000001	9000002	1774597.732	0	Noncat	0
75043	9000001	9000002	1139033.879	0	Noncat	0
75044	9000001	9000002	755621.786	0	Noncat	0
75045	9000001	9000002	37474.883	0	Noncat	0
75046	9000001	9000002	1889209.106	0	Noncat	0
75047	9000001	9000002	1125000.045	0	Noncat	0
75049	9000001	9000002	2194952.834	0	Noncat	0
75053	9000001	9000002	101492.601	0	Noncat	0
75054	9000001	9000002	132996.076	0	Noncat	0
75055	9000001	9000002	579667.96	0	Noncat	0
75056	9000001	9000002	2261996.424	1122.857	Noncat	0
75059	9000001	9000002	585081.305	0	Noncat	0
75061	71003	5001001	50009.021	0	CatNonGOM	0
75062	9000001	9000002	59445.795	0	Noncat	0
75063	9000001	9000002	988268.474	0	Noncat	0
75064	9000001	9000002	166363.679	0	Noncat	0
75067	9000001	9000002	21593.715	0	Noncat	0
75069	9000001	9000002	1239269.841	0	Noncat	0
75070	9000001	9000002	486743.032	0	Noncat	0
75072	9000001	9000002	1125000.045	0	Noncat	0
75073	9000001	9000002	531908.809	0	Noncat	0
75074	9000001	9000002	43410.286	0	Noncat	0
75076	9000001	9000002	257626.186	0	Noncat	0
75078	9000001	9000002	3800.509	0	Noncat	0
75080	9000001	9000002	31627.941	0	Noncat	0
75082	9000001	9000002	157739.916	0	Noncat	0
75085	9000001	9000002	790368.817	0	Noncat	0
75086	9000001	9000002	573405.977	0	Noncat	0
75087	301007	5001001	1125000.045	0	CatNonGOM	0
75087	9000001	9000002	1354409.541	21472.728	Noncat	0
75088	288019	9351277	112345.579	0	JapanEQ	0
75088	9000001	9000002	1626883.221	0	Noncat	0
75090	9000001	9000002	1961075.132	0	Noncat	0
75094	9000001	9000002	2250000.09	0	Noncat	0
75095	9000001	9000002	1127019.652	0	Noncat	0
75096	9000001	9000002	1125000.045	0	Noncat	0
75097	9000001	9000002	186127.57	0	Noncat	0
75098	9000001	9000002	3243464.757	92988.287	Noncat	0
75099	9000001	9000002	298577.978	0	Noncat	0
75100	9000001	9000002	1125000.045	0	Noncat	0
75101	9000001	9000002	1296783.581	0	Noncat	0
75102	9000001	9000002	1157434.219	0	Noncat	0
75104	9000001	9000002	61405.48	0	Noncat	0
75105	9000001	9000002	409352.185	0	Noncat	0
75106	9000001	9000002	1125000.045	0	Noncat	0
75107	9000001	9000002	267033.547	0	Noncat	0
75109	9000001	9000002	398851.301	0	Noncat	0
75110	9000001	9000002	401243.54	0	Noncat	0
75113	9000001	9000002	2397102.577	13768.792	Noncat	0
75114	9000001	9000002	48782.73	0	Noncat	0
75116	9000001	9000002	956775.148	0	Noncat	0
75119	9000001	9000002	1112418.211	0	Noncat	0
75120	9000001	9000002	446457.765	0	Noncat	0
75121	9000001	9000002	1125000.045	0	Noncat	0
75123	9000001	9000002	67440.624	0	Noncat	0
75124	9000001	9000002	99572.173	0	Noncat	0
75126	9000001	9000002	133067.826	0	Noncat	0
75128	9000001	9000002	752274.552	0	Noncat	0
75129	9000001	9000002	1345441.771	0	Noncat	0
75131	9000001	9000002	1125000.045	0	Noncat	0
75132	9000001	9000002	423722.816	0	Noncat	0
75135	9000001	9000002	80802.635	0	Noncat	0
75136	9000001	9000002	1195104.959	0	Noncat	0
75137	9000001	9000002	1740957.4	0	Noncat	0
75139	182004	5001001	25847.629	0	CatNonGOM	0
75140	9000001	9000002	2250000.09	0	Noncat	0
75142	9000001	9000002	1338696.97	0	Noncat	0
75145	9000001	9000002	667132.662	0	Noncat	0
75146	9000001	9000002	385456.795	0	Noncat	0
75147	9000001	9000002	202994.779	0	Noncat	0
75149	9000001	9000002	333764.35	0	Noncat	0
75150	9000001	9000002	1125000.045	0	Noncat	0
75151	9000001	9000002	2709673.14	43025.395	Noncat	0
75153	9000001	9000002	141277.917	0	Noncat	0
75154	9000001	9000002	319375.115	0	Noncat	0
75155	9000001	9000002	527645.301	0	Noncat	0
75156	9000001	9000002	1213434.839	0	Noncat	0
75157	9000001	9000002	465697.017	0	Noncat	0
75159	9000001	9000002	206218.473	0	Noncat	0
75161	9000001	9000002	210396.551	0	Noncat	0
75164	9000001	9000002	1169733.9	0	Noncat	0
75166	9000001	9000002	1125000.045	0	Noncat	0
75167	9000001	9000002	2606849.378	33401.091	Noncat	0
75168	132018	9350885	169292.471	0	JapanEQ	0
75168	9000001	9000002	177421.625	0	Noncat	0
75169	9000001	9000002	445710.769	0	Noncat	0
75171	9000001	9000002	26661.83	0	Noncat	0
75172	298007	5001001	937238.104	0	CatNonGOM	0
75172	9000001	9000002	8295.174	0	Noncat	0
75173	9000001	9000002	93702.498	0	Noncat	0
75177	9000001	9000002	1125000.045	0	Noncat	0
75178	9000001	9000002	737955.319	0	Noncat	0
75179	9000001	9000002	2146293.081	0	Noncat	0
75180	9000001	9000002	202413.577	0	Noncat	0
75181	9000001	9000002	450782.379	0	Noncat	0
75183	9000001	9000002	92925.726	0	Noncat	0
75184	9000001	9000002	630162.421	0	Noncat	0
75185	9000001	9000002	331834.992	0	Noncat	0
75186	9000001	9000002	1125149.116	0	Noncat	0
75187	9000001	9000002	1125000.045	0	Noncat	0
75188	9000001	9000002	345218.134	0	Noncat	0
75189	9000001	9000002	1356558.022	0	Noncat	0
75192	9000001	9000002	473920.688	0	Noncat	0
75193	9000001	9000002	210895.506	0	Noncat	0
75194	9000001	9000002	677075.555	0	Noncat	0
75195	9000001	9000002	194514.2	0	Noncat	0
75196	9000001	9000002	77214.539	0	Noncat	0
75198	9000001	9000002	2407232.534	14716.956	Noncat	0
75200	9000001	9000002	2431405.314	16979.528	Noncat	0
75201	9000001	9000002	70832.812	0	Noncat	0
75202	9000001	9000002	1125000.045	0	Noncat	0
75203	9000001	9000002	706081.796	0	Noncat	0
75204	9000001	9000002	305433.15	0	Noncat	0
75205	9000001	9000002	4803836.006	210599.996	Noncat	0
75207	9000001	9000002	952339.871	0	Noncat	0
75208	9000001	9000002	389853.616	0	Noncat	0
75209	9000001	9000002	2250000.09	0	Noncat	0
75210	9000001	9000002	946734.99	0	Noncat	0
75212	9000001	9000002	1125000.045	0	Noncat	0
75216	9000001	9000002	750387.129	0	Noncat	0
75217	9000001	9000002	692435.123	0	Noncat	0
75219	9000001	9000002	171414.823	0	Noncat	0
75220	9000001	9000002	129222.891	0	Noncat	0
75222	9000001	9000002	1416040.755	0	Noncat	0
75224	9000001	9000002	1125000.045	0	Noncat	0
75225	9000001	9000002	451224.767	0	Noncat	0
75227	9000001	9000002	1125000.045	0	Noncat	0
75229	9000001	9000002	197931.739	0	Noncat	0
75231	9000001	9000002	112392.203	0	Noncat	0
75234	9000001	9000002	177187.753	0	Noncat	0
75235	9000001	9000002	277627.297	0	Noncat	0
75237	11004	5001001	139684.717	0	CatNonGOM	0
75238	9000001	9000002	585917.417	0	Noncat	0
75240	9000001	9000002	251751.617	0	Noncat	0
75241	9000001	9000002	514599.086	0	Noncat	0
75242	9000001	9000002	2250000.09	0	Noncat	0
75243	9000001	9000002	392972.395	0	Noncat	0
75245	9000001	9000002	934451.215	0	Noncat	0
75246	9000001	9000002	661053.197	0	Noncat	0
75247	9000001	9000002	795913.473	0	Noncat	0
75248	9000001	9000002	1328286.276	0	Noncat	0
75260	9000001	9000002	173652.687	0	Noncat	0
75261	9000001	9000002	70506.915	0	Noncat	0
75262	9000001	9000002	722052.594	0	Noncat	0
75264	9000001	9000002	23464.167	0	Noncat	0
75265	9000001	9000002	544592.566	0	Noncat	0
75267	9000001	9000002	120125.825	0	Noncat	0
75271	9000001	9000002	2537800.774	26938.142	Noncat	0
75272	9000001	9000002	2250000.09	0	Noncat	0
75275	9000001	9000002	1795630.094	0	Noncat	0
75276	9000001	9000002	1611990.745	0	Noncat	0
75277	9000001	9000002	452667.717	0	Noncat	0
75278	9000001	9000002	192321.867	0	Noncat	0
75279	29003	5001001	324398.975	0	CatNonGOM	0
75279	9000001	9000002	2239542.194	29384.883	Noncat	0
75280	9000001	9000002	55592.825	0	Noncat	0
75281	9000001	9000002	1125000.045	0	Noncat	0
75282	9000001	9000002	653717.989	0	Noncat	0
75283	9000001	9000002	1125000.045	0	Noncat	0
75285	9000001	9000002	17299.698	0	Noncat	0
75286	9000001	9000002	1134036.558	0	Noncat	0
75288	9000001	9000002	160283.102	0	Noncat	0
75290	262004	5001001	160154.606	0	CatNonGOM	0
75291	9000001	9000002	1125000.045	0	Noncat	0
75292	9000001	9000002	1125000.045	0	Noncat	0
75293	9000001	9000002	115657.747	0	Noncat	0
75294	9000001	9000002	1172418.117	0	Noncat	0
75295	9000001	9000002	887590.715	0	Noncat	0
75296	9000001	9000002	1192469.245	0	Noncat	0
75297	9000001	9000002	2434.629	0	Noncat	0
75298	9000001	9000002	2067292.109	0	Noncat	0
75301	9000001	9000002	186732.08	0	Noncat	0
75303	249004	5001001	1125000.045	0	CatNonGOM	0
75303	9000001	9000002	2213267.978	101861.872	Noncat	0
75306	9000001	9000002	1125000.045	0	Noncat	0
75307	9000001	9000002	242636.754	0	Noncat	0
75308	9000001	9000002	93629.913	0	Noncat	0
75310	9000001	9000002	593980.741	0	Noncat	0
75311	9000001	9000002	1174678.972	0	Noncat	0
75313	9000001	9000002	63167.539	0	Noncat	0
75315	9000001	9000002	1125000.045	0	Noncat	0
75316	9000001	9000002	244808.301	0	Noncat	0
75318	9000001	9000002	3375000.135	105299.998	Noncat	0
75319	9000001	9000002	211362.469	0	Noncat	0
75322	9000001	9000002	600099.81	0	Noncat	0
75324	9000001	9000002	1125000.045	0	Noncat	0
75325	9000001	9000002	1125000.045	0	Noncat	0
75326	9000001	9000002	1367181.358	0	Noncat	0
75327	9000001	9000002	1772808.971	0	Noncat	0
75330	9000001	9000002	43213.351	0	Noncat	0
75331	9000001	9000002	1044235.96	0	Noncat	0
75333	9000001	9000002	57968.012	0	Noncat	0
75334	9000001	9000002	1337828.743	0	Noncat	0
75335	9000001	9000002	2250000.09	0	Noncat	0
75337	9000001	9000002	1692774.802	0	Noncat	0
75338	9000001	9000002	296721.929	0	Noncat	0
75339	9000001	9000002	274941.945	0	Noncat	0
75340	9000001	9000002	905074.659	0	Noncat	0
75342	9000001	9000002	283760.95	0	Noncat	0
75343	9000001	9000002	1182715.442	0	Noncat	0
75344	9000001	9000002	791350.408	0	Noncat	0
75345	9000001	9000002	111228.92	0	Noncat	0
75348	9000001	9000002	171400.186	0	Noncat	0
75349	9000001	9000002	489042.588	0	Noncat	0
75351	9000001	9000002	1125000.045	0	Noncat	0
75352	9000001	9000002	442617.131	0	Noncat	0
75353	9000001	9000002	680201.163	0	Noncat	0
75356	9000001	9000002	1125000.045	0	Noncat	0
75357	9000001	9000002	949615.354	0	Noncat	0
75358	9000001	9000002	1125000.045	0	Noncat	0
75360	9000001	9000002	1125000.045	0	Noncat	0
75361	9000001	9000002	2250000.09	0	Noncat	0
75362	9000001	9000002	505542.002	0	Noncat	0
75363	9000001	9000002	1467837.388	0	Noncat	0
75364	9000001	9000002	393438.8	0	Noncat	0
75366	9000001	9000002	1125000.045	0	Noncat	0
75367	94004	5001001	749327.854	0	CatNonGOM	0
75367	9000001	9000002	1125000.045	0	Noncat	0
75368	9000001	9000002	1106107.583	0	Noncat	0
75370	9000001	9000002	1125000.045	0	Noncat	0
75371	9000001	9000002	749332.281	0	Noncat	0
75372	9000001	9000002	1125000.045	0	Noncat	0
75373	9000001	9000002	302852.288	0	Noncat	0
75374	9000001	9000002	727352.598	0	Noncat	0
75377	79005	5001001	1125000.045	0	CatNonGOM	0
75379	9000001	9000002	4197.541	0	Noncat	0
75380	9000001	9000002	1416313.861	0	Noncat	0
75383	9000001	9000002	1125000.045	0	Noncat	0
75384	9000001	9000002	3404555.705	108066.399	Noncat	0
75385	101007	5001001	1125000.045	0	CatNonGOM	0
75385	9000001	9000002	1671885.194	51188.447	Noncat	0
75387	9000001	9000002	1301545.297	0	Noncat	0
75389	9000001	9000002	345663.133	0	Noncat	0
75392	9000001	9000002	2311744.474	5779.274	Noncat	0
75393	9000001	9000002	1155363.221	0	Noncat	0
75394	9000001	9000002	2250000.09	0	Noncat	0
75395	9000001	9000002	66991.625	0	Noncat	0
75396	9000001	9000002	1125000.045	0	Noncat	0
75398	9000001	9000002	289611.214	0	Noncat	0
75399	9000001	9000002	1860429.957	0	Noncat	0
75401	9000001	9000002	127668.97	0	Noncat	0
75403	9000001	9000002	209380.101	0	Noncat	0
75404	9000001	9000002	1100880.338	0	Noncat	0
75407	9000001	9000002	1125000.045	0	Noncat	0
75408	9000001	9000002	1334777.248	0	Noncat	0
75410	9000001	9000002	42066.895	0	Noncat	0
75411	9000001	9000002	1125000.045	0	Noncat	0
75412	9000001	9000002	1611469.897	0	Noncat	0
75413	9000001	9000002	166814.656	0	Noncat	0
75415	9000001	9000002	286842.553	0	Noncat	0
75417	9000001	9000002	64659.588	0	Noncat	0
75418	9000001	9000002	44256.87	0	Noncat	0
75419	9000001	9000002	1125000.045	0	Noncat	0
75420	9000001	9000002	467678.567	0	Noncat	0
75422	9000001	9000002	216922.566	0	Noncat	0
75423	9000001	9000002	29736.155	0	Noncat	0
75426	9000001	9000002	470391.915	0	Noncat	0
75427	9000001	9000002	1847688.054	0	Noncat	0
75428	9000001	9000002	1213349.605	0	Noncat	0
75429	9000001	9000002	2257059.162	660.729	Noncat	0
75431	9000001	9000002	50125.11	0	Noncat	0
75432	9000001	9000002	1223893.351	0	Noncat	0
75434	9000001	9000002	1125000.045	0	Noncat	0
75436	9000001	9000002	1080443.185	0	Noncat	0
75437	9000001	9000002	1946764.87	0	Noncat	0
75439	9000001	9000002	313703.246	0	Noncat	0
75440	9000001	9000002	3445773.089	111924.346	Noncat	0
75441	27008	5001001	1125000.045	0	CatNonGOM	0
75442	9000001	9000002	25246.305	0	Noncat	0
75443	9000001	9000002	104943.007	0	Noncat	0
75444	23005	5001001	1125000.045	0	CatNonGOM	0
75445	9000001	9000002	1125000.045	0	Noncat	0
75449	9000001	9000002	94122.688	0	Noncat	0
75450	9000001	9000002	535340.146	0	Noncat	0
75451	9000001	9000002	2879529.945	58923.991	Noncat	0
75453	9000001	9000002	970219.657	0	Noncat	0
75454	248004	5001001	207875.926	0	CatNonGOM	0
75455	9000001	9000002	41697.338	0	Noncat	0
75456	9000001	9000002	229724.187	0	Noncat	0
75458	9000001	9000002	773769.507	0	Noncat	0
75460	9000001	9000002	576503.215	0	Noncat	0
75462	9000001	9000002	242820.509	0	Noncat	0
75463	9000001	9000002	1125000.045	0	Noncat	0
75464	9000001	9000002	231441.263	0	Noncat	0
75465	9000001	9000002	1824277.856	0	Noncat	0
75466	9000001	9000002	377304.715	0	Noncat	0
75467	9000001	9000002	2250000.09	0	Noncat	0
75470	9000001	9000002	1383422.778	0	Noncat	0
75471	9000001	9000002	1674348.788	0	Noncat	0
75472	9000001	9000002	52492.752	0	Noncat	0
75473	9000001	9000002	138360.714	0	Noncat	0
75474	9000001	9000002	1125000.045	0	Noncat	0
75476	168003	5001001	63161.085	0	CatNonGOM	0
75478	9000001	9000002	141592.469	0	Noncat	0
75479	9000001	9000002	945001.907	0	Noncat	0
75480	9000001	9000002	1874112.42	0	Noncat	0
75482	9000001	9000002	121389.631	0	Noncat	0
75483	9000001	9000002	1125000.045	0	Noncat	0
75484	9000001	9000002	1265915.03	0	Noncat	0
75486	9000001	9000002	176914.562	0	Noncat	0
75488	9000001	9000002	1917773.34	0	Noncat	0
75490	9000001	9000002	1125000.045	0	Noncat	0
75491	9000001	9000002	1125000.045	0	Noncat	0
75492	9000001	9000002	966814.381	0	Noncat	0
75495	9000001	9000002	133228.241	0	Noncat	0
75497	9000001	9000002	227029.913	0	Noncat	0
75498	80003	5001001	1125000.045	0	CatNonGOM	0
75498	9000001	9000002	1125000.045	0	Noncat	0
75499	9000001	9000002	1813347.972	0	Noncat	0
75503	9000001	9000002	55031.198	0	Noncat	0
75505	9000001	9000002	217113.293	0	Noncat	0
75507	9000001	9000002	276438.708	0	Noncat	0
75508	9000001	9000002	1863185.701	0	Noncat	0
75509	9000001	9000002	387326.197	0	Noncat	0
75510	9000001	9000002	21163.779	0	Noncat	0
75511	9000001	9000002	1125000.045	0	Noncat	0
75513	9000001	9000002	1162967.019	0	Noncat	0
75515	9000001	9000002	1125000.045	0	Noncat	0
75516	59003	5001001	89481.936	0	CatNonGOM	0
75516	9000001	9000002	1125000.045	0	Noncat	0
75517	9000001	9000002	2939409.969	64528.761	Noncat	0
75519	9000001	9000002	1630128.092	0	Noncat	0
75521	9000001	9000002	533913.388	0	Noncat	0
75522	9000001	9000002	3808.813	0	Noncat	0
75523	9000001	9000002	67742.964	0	Noncat	0
75526	9000001	9000002	132882.914	0	Noncat	0
75527	9000001	9000002	448225.118	0	Noncat	0
75528	9000001	9000002	404824.215	0	Noncat	0
75529	9000001	9000002	466499.63	0	Noncat	0
75531	9000001	9000002	169032.841	0	Noncat	0
75532	9000001	9000002	1125000.045	0	Noncat	0
75533	9000001	9000002	114687.704	0	Noncat	0
75534	9000001	9000002	1024429.858	0	Noncat	0
75536	9000001	9000002	397066.117	0	Noncat	0
75537	9000001	9000002	1125000.045	0	Noncat	0
75538	9000001	9000002	393853.886	0	Noncat	0
75542	9000001	9000002	1154241.616	0	Noncat	0
75543	9000001	9000002	1216472.781	0	Noncat	0
75545	9000001	9000002	699795.674	0	Noncat	0
75546	9000001	9000002	229953.981	0	Noncat	0
75548	9000001	9000002	118987.575	0	Noncat	0
75549	9000001	9000002	748344.157	0	Noncat	0
75550	9000001	9000002	1125000.045	0	Noncat	0
75551	9000001	9000002	1168755.128	0	Noncat	0
75552	9000001	9000002	1125000.045	0	Noncat	0
75553	9000001	9000002	1125000.045	0	Noncat	0
75554	9000001	9000002	74679.178	0	Noncat	0
75555	9000001	9000002	547812.589	0	Noncat	0
75556	9000001	9000002	1125000.045	0	Noncat	0
75557	9000001	9000002	1946065.959	0	Noncat	0
75558	9000001	9000002	2250000.09	0	Noncat	0
75559	9000001	9000002	989808.941	0	Noncat	0
75564	9000001	9000002	1145549.349	0	Noncat	0
75565	9000001	9000002	9201.429	0	Noncat	0
75567	9000001	9000002	5113733.149	210599.996	Noncat	0
75573	9000001	9000002	27561.667	0	Noncat	0
75574	9000001	9000002	974537.408	0	Noncat	0
75576	328005	5001001	675515.635	0	CatNonGOM	0
75576	9000001	9000002	124047.724	0	Noncat	0
75577	260004	5001001	45447.822	0	CatNonGOM	0
75577	9000001	9000002	227083.472	0	Noncat	0
75578	9000001	9000002	1125000.045	0	Noncat	0
75579	9000001	9000002	166209.837	0	Noncat	0
75581	9000001	9000002	945.306	0	Noncat	0
75582	9000001	9000002	1832688.272	0	Noncat	0
75584	9000001	9000002	71169.074	0	Noncat	0
75585	9000001	9000002	672673.8	0	Noncat	0
75586	9000001	9000002	1125000.045	0	Noncat	0
75588	9000001	9000002	167700.086	0	Noncat	0
75590	9000001	9000002	415576.542	0	Noncat	0
75592	9000001	9000002	1125000.045	0	Noncat	0
75594	9000001	9000002	420907.017	0	Noncat	0
75595	9000001	9000002	301690.869	0	Noncat	0
75597	9000001	9000002	998749.133	0	Noncat	0
75602	9000001	9000002	1410776.184	0	Noncat	0
75604	9000001	9000002	61374.577	0	Noncat	0
75605	9000001	9000002	2250000.09	0	Noncat	0
75606	9000001	9000002	100520.419	0	Noncat	0
75608	9000001	9000002	174691.118	0	Noncat	0
75614	9000001	9000002	30048.427	0	Noncat	0
75616	9000001	9000002	247735.138	0	Noncat	0
75617	9000001	9000002	123615.732	0	Noncat	0
75618	9000001	9000002	2250000.09	0	Noncat	0
75620	155005	5001001	126691.262	0	CatNonGOM	0
75620	9000001	9000002	134752.873	0	Noncat	0
75621	9000001	9000002	2322517.11	6787.593	Noncat	0
75622	9000001	9000002	165826.632	0	Noncat	0
75625	9000001	9000002	1125000.045	0	Noncat	0
75626	9000001	9000002	616018.485	0	Noncat	0
75629	9000001	9000002	2055981.619	0	Noncat	0
75630	9000001	9000002	1125000.045	0	Noncat	0
75631	9000001	9000002	254562.941	0	Noncat	0
75632	9000001	9000002	2250000.09	0	Noncat	0
75635	9000001	9000002	993583.967	0	Noncat	0
75636	9000001	9000002	1314214.501	0	Noncat	0
75638	284007	5001001	1125000.045	0	CatNonGOM	0
75638	9000001	9000002	112964.4	0	Noncat	0
75639	9000001	9000002	194331.712	0	Noncat	0
75640	9000001	9000002	263460.411	0	Noncat	0
75643	9000001	9000002	1163149.34	0	Noncat	0
75644	9000001	9000002	42709.87	0	Noncat	0
75645	9000001	9000002	226046.425	0	Noncat	0
75647	9000001	9000002	11382.351	0	Noncat	0
75648	9000001	9000002	1232253.804	0	Noncat	0
75652	9000001	9000002	1160680.172	0	Noncat	0
75654	211024	25213519	29725.207	0	PNWEQ	0
75654	9000001	9000002	1125000.045	0	Noncat	0
75656	9000001	9000002	1125000.045	0	Noncat	0
75657	9000001	9000002	673027.251	0	Noncat	0
75661	9000001	9000002	49437.158	0	Noncat	0
75662	9000001	9000002	1685947.49	0	Noncat	0
75665	9000001	9000002	36671.296	0	Noncat	0
75667	9000001	9000002	1299469.451	0	Noncat	0
75668	9000001	9000002	1125000.045	0	Noncat	0
75669	9000001	9000002	30699.851	0	Noncat	0
75670	9000001	9000002	996473.03	0	Noncat	0
75673	19003	5001001	1125000.045	0	CatNonGOM	0
75673	9000001	9000002	200697.343	0	Noncat	0
75674	9000001	9000002	1125000.045	0	Noncat	0
75675	9000001	9000002	1219179.087	0	Noncat	0
75677	9000001	9000002	398.274	0	Noncat	0
75678	9000001	9000002	14675.365	0	Noncat	0
75679	9000001	9000002	1125000.045	0	Noncat	0
75681	9000001	9000002	1576442.607	0	Noncat	0
75682	9000001	9000002	1125000.045	0	Noncat	0
75686	9000001	9000002	360007.913	0	Noncat	0
75687	9000001	9000002	1125000.045	0	Noncat	0
75688	9000001	9000002	1991768.891	0	Noncat	0
75690	9000001	9000002	129999.216	0	Noncat	0
75691	9000001	9000002	492724.85	0	Noncat	0
75694	9000001	9000002	1125000.045	0	Noncat	0
75695	9000001	9000002	1421522.017	0	Noncat	0
75700	9000001	9000002	2216461.312	0	Noncat	0
75701	136003	5001001	1027727.908	0	CatNonGOM	0
75701	9000001	9000002	2108155.683	82918.691	Noncat	0
75703	9000001	9000002	1125000.045	0	Noncat	0
75704	9000001	9000002	1125000.045	0	Noncat	0
75705	9000001	9000002	1673425.302	0	Noncat	0
75706	9000001	9000002	624500.226	0	Noncat	0
75707	9000001	9000002	77428.139	0	Noncat	0
75708	9000001	9000002	1125000.045	0	Noncat	0
75710	9000001	9000002	977338.071	0	Noncat	0
75712	9000001	9000002	1125000.045	0	Noncat	0
75714	9000001	9000002	703679.983	0	Noncat	0
75716	9000001	9000002	414859.946	0	Noncat	0
75718	9000001	9000002	165571.661	0	Noncat	0
75721	9000001	9000002	179232.472	0	Noncat	0
75722	9000001	9000002	1188341.437	0	Noncat	0
75723	9000001	9000002	787806.122	0	Noncat	0
75725	9000001	9000002	897861.435	0	Noncat	0
75726	9000001	9000002	1125000.045	0	Noncat	0
75727	9000001	9000002	419350.897	0	Noncat	0
75728	9000001	9000002	140451.072	0	Noncat	0
75729	9000001	9000002	27170.87	0	Noncat	0
75730	9000001	9000002	429591.989	0	Noncat	0
75731	9000001	9000002	2436027.64	17412.178	Noncat	0
75734	9000001	9000002	1257607.176	0	Noncat	0
75735	9000001	9000002	1125000.045	0	Noncat	0
75737	9000001	9000002	781112.343	0	Noncat	0
75738	9000001	9000002	1265022.457	0	Noncat	0
75739	9000001	9000002	576416.855	0	Noncat	0
75741	9000001	9000002	432558.093	0	Noncat	0
75742	9000001	9000002	1125000.045	0	Noncat	0
75743	9000001	9000002	1148825.242	0	Noncat	0
75744	9000001	9000002	356557.458	0	Noncat	0
75745	9000001	9000002	1471392.155	0	Noncat	0
75747	9000001	9000002	1125000.045	0	Noncat	0
75748	9000001	9000002	1672372.224	0	Noncat	0
75749	9000001	9000002	2250000.09	0	Noncat	0
75756	9000001	9000002	2692.841	0	Noncat	0
75757	9000001	9000002	1003036.786	0	Noncat	0
75759	9000001	9000002	357968.528	0	Noncat	0
75761	9000001	9000002	2250000.09	0	Noncat	0
75764	9000001	9000002	1125000.045	0	Noncat	0
75766	9000001	9000002	74852.636	0	Noncat	0
75768	9000001	9000002	571264.544	0	Noncat	0
75770	9000001	9000002	117349.224	0	Noncat	0
75773	9000001	9000002	1125000.045	0	Noncat	0
75775	9000001	9000002	19948.283	0	Noncat	0
75776	9000001	9000002	1203285.697	0	Noncat	0
75777	9000001	9000002	196292.889	0	Noncat	0
75778	9000001	9000002	4295.331	0	Noncat	0
75779	9000001	9000002	1056514.416	0	Noncat	0
75780	9000001	9000002	75609.85	0	Noncat	0
75781	9000001	9000002	31003.122	0	Noncat	0
75782	9000001	9000002	1162.874	0	Noncat	0
75783	322005	5001001	43885.585	0	CatNonGOM	0
75786	9000001	9000002	153724.608	0	Noncat	0
75790	9000001	9000002	1125000.045	0	Noncat	0
75791	9000001	9000002	35406.851	0	Noncat	0
75793	9000001	9000002	849866.072	0	Noncat	0
75796	9000001	9000002	443403.965	0	Noncat	0
75797	9000001	9000002	1878984.402	0	Noncat	0
75798	9000001	9000002	1125000.045	0	Noncat	0
75799	9000001	9000002	939316.721	0	Noncat	0
75800	90005	5001001	442834.73	0	CatNonGOM	0
75801	9000001	9000002	682271.18	0	Noncat	0
75802	9000001	9000002	1125000.045	0	Noncat	0
75803	9000001	9000002	2219127.62	0	Noncat	0
75805	9000001	9000002	2136088.837	0	Noncat	0
75806	9000001	9000002	2169463.094	0	Noncat	0
75808	9000001	9000002	382140.189	0	Noncat	0
75809	9000001	9000002	725062.187	0	Noncat	0
75810	9000001	9000002	1298255.166	0	Noncat	0
75813	9000001	9000002	112082.758	0	Noncat	0
75815	9000001	9000002	1433600.376	0	Noncat	0
